id,poilon,poilat,Taxonomy,cat
93858,-1.2259420000000034,1.7817099999999968,Shopping,Pharmacies and Drug Stores
93859,-1.1085139999999996,1.6568990000000028,Shopping,
93863,-1.3178010000000029,1.6225400000000008,Shopping,Food (Health) Supplement Stores
93865,-1.2090709999999945,1.5935830000000024,Shopping,"Beer, Wine, and Liquor Stores"
93873,-1.1848420000000033,1.7925729999999973,Shopping,Jewelry Stores
93874,-1.1617250000000041,1.7013099999999994,Shopping,Automotive Parts and Accessories Stores
93896,-1.1857380000000006,1.7267319999999984,Shopping,Confectionery and Nut Stores
93899,-1.3030100000000004,1.6637509999999978,Shopping,Pharmacies and Drug Stores
93900,-1.1004389999999944,1.7901310000000024,Shopping,
93901,-1.262473,1.805605,Shopping,Electronics Stores
93906,-1.0822720000000032,1.7742099999999965,Shopping,Jewelry Stores
93909,-1.4461819999999932,1.962612,Shopping,Used Merchandise Stores
93913,-1.3491590000000002,1.6830250000000007,Shopping,Used Merchandise Stores
93922,-1.3312569999999937,1.8799879999999973,Shopping,All Other Specialty Food Stores
93925,-1.3522300000000058,1.5967950000000002,Shopping,
93936,-1.112101999999993,1.5787520000000015,Shopping,Automotive Parts and Accessories Stores
93939,-1.324700000000007,1.8905249999999967,Shopping,Optical Goods Stores
93948,-1.453959999999995,1.971035999999998,Shopping,All Other General Merchandise Stores
93952,-1.4718270000000047,1.5454620000000006,Shopping,"Beer, Wine, and Liquor Stores"
93957,-1.1408619999999985,1.5609309999999965,Shopping,Office Supplies and Stationery Stores
93962,-1.138265000000004,1.7307539999999975,Shopping,Food (Health) Supplement Stores
93963,-1.2834330000000023,1.6007019999999983,Shopping,
93968,-1.1022339999999957,1.8164269999999973,Shopping,
93969,-1.2036099999999976,1.514400000000002,Shopping,Electronics Stores
93971,-1.326166999999998,1.6429800000000014,Shopping,"Beer, Wine, and Liquor Stores"
93972,-1.3312700000000035,1.8799780000000013,Shopping,Used Merchandise Stores
93973,-1.3368899999999968,1.901848000000001,Shopping,All Other General Merchandise Stores
93975,-1.3606050000000067,1.846587999999997,Shopping,Pharmacies and Drug Stores
93984,-1.056845999999993,1.947499999999998,Shopping,Used Merchandise Stores
94000,-1.1875189999999947,1.515974,Shopping,Musical Instrument and Supplies Stores
94002,-1.4250820000000033,1.5141989999999979,Shopping,Used Merchandise Stores
94006,-1.432653000000002,1.955599999999997,Shopping,Family Clothing Stores
94015,-1.0841240000000028,1.5042339999999967,Shopping,Used Merchandise Stores
94024,-1.3083129999999983,1.6456810000000033,Shopping,Fruit and Vegetable Markets
94025,-1.1642089999999996,1.7000320000000002,Shopping,"Gift, Novelty, and Souvenir Stores"
94027,-1.231576000000004,1.7672000000000025,Shopping,Other Clothing Stores
94028,-1.2782490000000024,1.5736399999999975,Shopping,Meat Markets
94038,-1.289434,1.5816099999999977,Shopping,Shoe Stores
94040,-1.3621150000000029,1.844740999999999,Shopping,Pharmacies and Drug Stores
94045,-1.021807999999993,1.599384999999998,Shopping,
94051,-1.3375840000000068,1.6412779999999998,Shopping,Pet and Pet Supplies Stores
94054,-1.4312290000000019,1.9564159999999973,Shopping,Family Clothing Stores
94057,-1.0418200000000013,1.5215579999999989,Shopping,
94061,-1.2968489999999946,1.8060079999999985,Shopping,
94062,-1.362690999999998,1.8472930000000005,Shopping,Pharmacies and Drug Stores
94065,-1.327132000000006,1.8870470000000026,Shopping,Used Merchandise Stores
94079,-1.443253999999996,1.5565700000000007,Shopping,Pet and Pet Supplies Stores
94093,-1.0363380000000006,1.516931999999997,Shopping,Family Clothing Stores
94115,-1.2954929999999933,1.5747890000000027,Shopping,Automotive Parts and Accessories Stores
94119,-1.352813999999995,1.6834220000000002,Shopping,Pharmacies and Drug Stores
94128,-1.4329970000000003,1.9477540000000033,Shopping,Shoe Stores
94139,-1.2331920000000025,1.7865030000000033,Shopping,Furniture Stores
94144,-1.0842739999999935,1.775779,Shopping,"Beer, Wine, and Liquor Stores"
94146,-1.1518820000000005,1.6908280000000033,Shopping,Family Clothing Stores
94150,-1.045975999999996,1.5182399999999987,Shopping,Electronics Stores
94152,-1.2124720000000053,1.7064820000000012,Shopping,
94156,-1.1583990000000028,1.6900460000000024,Shopping,Automotive Parts and Accessories Stores
94161,-1.3276299999999992,1.6539939999999973,Shopping,Electronics Stores
94163,-1.4251150000000052,1.5141909999999967,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
94164,-1.0897209999999973,1.7774,Shopping,Electronics Stores
94174,-1.109519000000006,1.6602570000000014,Shopping,Used Merchandise Stores
94187,-1.4488230000000044,1.9834129999999988,Shopping,All Other General Merchandise Stores
94189,-1.386656000000002,1.5811690000000027,Shopping,Clothing Accessories Stores
94192,-1.235602,1.6451709999999977,Shopping,Meat Markets
94206,-1.1072779999999938,1.8307349999999971,Shopping,"Beer, Wine, and Liquor Stores"
94240,-1.1516969999999986,1.8748000000000005,Shopping,Electronics Stores
94242,-1.3257859999999937,1.6350869999999986,Shopping,Pharmacies and Drug Stores
94243,-1.2301470000000023,1.574226000000003,Shopping,
94246,-1.361812999999998,1.6254849999999976,Shopping,Pet and Pet Supplies Stores
94258,-1.220912999999996,1.765861000000001,Shopping,Furniture Stores
94265,-1.1595010000000059,1.7227770000000007,Shopping,Pharmacies and Drug Stores
94266,-1.1027760000000058,1.522714999999998,Shopping,
94267,-1.0577190000000058,1.9427129999999977,Shopping,
94307,-1.2092640000000046,1.5937259999999966,Shopping,Automotive Parts and Accessories Stores
94312,-1.3237510000000015,1.882565999999997,Shopping,Pharmacies and Drug Stores
94313,-1.274275000000003,1.9649300000000025,Shopping,Fruit and Vegetable Markets
94314,-1.1811890000000034,1.5556389999999993,Shopping,Electronics Stores
94321,-1.1853040000000021,1.6480760000000032,Shopping,Pharmacies and Drug Stores
94322,-1.1242249999999956,1.5018299999999982,Shopping,Electronics Stores
94330,-1.4124740000000031,1.9327419999999975,Shopping,
94335,-1.184697,1.7256379999999965,Shopping,Pharmacies and Drug Stores
94360,-1.1685420000000022,1.7023530000000022,Shopping,Furniture Stores
94361,-1.4397199999999941,1.5565659999999966,Shopping,Electronics Stores
94371,-1.175574999999995,1.7064990000000009,Shopping,Meat Markets
94384,-1.3282990000000012,1.8801729999999992,Shopping,"Sewing, Needlework, and Piece Goods Stores"
94387,-1.204938999999996,1.7511319999999984,Shopping,Other Clothing Stores
94388,-1.148452000000006,1.509528000000003,Shopping,
94393,-1.203327999999999,1.5145940000000024,Shopping,
94408,-1.237645999999998,1.7981359999999995,Shopping,
94411,-1.3625179999999943,1.6789759999999987,Shopping,All Other General Merchandise Stores
94442,-1.0636619999999937,1.9625479999999982,Shopping,
94445,-1.282556999999997,1.6545500000000004,Shopping,Book Stores
94453,-1.2273679999999985,1.6066629999999975,Shopping,Department Stores
94458,-1.1783949999999948,1.688490999999999,Shopping,Used Merchandise Stores
94466,-1.2072959999999995,1.752678000000003,Shopping,
94467,-1.139298999999994,1.8911489999999986,Shopping,Meat Markets
94469,-1.1039320000000004,1.8159410000000022,Shopping,"Gift, Novelty, and Souvenir Stores"
94477,-1.2691930000000013,1.6228619999999978,Shopping,Electronics Stores
94484,-1.253416999999999,1.618302,Shopping,All Other General Merchandise Stores
94487,-1.4454369999999983,1.9814489999999978,Shopping,Household Appliance Stores
94490,-1.1984709999999978,1.7431100000000015,Shopping,
94495,-1.3321080000000052,1.650781000000002,Shopping,Used Merchandise Stores
94500,-1.0355519999999956,1.5158500000000004,Shopping,Women's Clothing Stores
94504,-1.301366999999999,1.6414380000000008,Shopping,"Beer, Wine, and Liquor Stores"
94505,-1.1151250000000061,1.5205509999999975,Shopping,Electronics Stores
94510,-1.201081000000002,1.7049639999999968,Shopping,"Hobby, Toy, and Game Stores"
94520,-1.1334420000000023,1.7060559999999967,Shopping,All Other General Merchandise Stores
94521,-1.4392959999999988,1.9599219999999988,Shopping,Furniture Stores
94522,-1.3526310000000024,1.6248229999999992,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
94540,-1.2317249999999973,1.769435999999999,Shopping,Sporting Goods Stores
94543,-1.2068189999999959,1.5911759999999973,Shopping,
94549,-1.2315420000000046,1.5187140000000028,Shopping,Fish and Seafood Markets
94550,-1.0111430000000041,1.5881889999999999,Shopping,Jewelry Stores
94560,-1.3710480000000018,1.6812830000000005,Shopping,"Beer, Wine, and Liquor Stores"
94581,-1.1075840000000028,1.833863000000001,Shopping,
94596,-1.2945610000000016,1.6722090000000023,Shopping,Pharmacies and Drug Stores
94598,-1.2304230000000018,1.7817950000000025,Shopping,Tobacco Stores
94612,-1.3561229999999966,1.8575760000000017,Shopping,Electronics Stores
94619,-1.1609590000000054,1.6930690000000013,Shopping,Pharmacies and Drug Stores
94623,-1.106037999999998,1.6595749999999967,Shopping,All Other Health and Personal Care Stores
94625,-1.2827159999999935,1.6056629999999998,Shopping,Department Stores
94628,-1.4333330000000046,1.9557119999999983,Shopping,Tobacco Stores
94630,-1.351159999999993,1.5951880000000003,Shopping,Pharmacies and Drug Stores
94635,-1.0350470000000058,1.516728999999998,Shopping,Children's and Infants' Clothing Stores
94641,-1.1576629999999994,1.7124590000000026,Shopping,Electronics Stores
94659,-1.3196630000000056,1.6321610000000035,Shopping,Department Stores
94661,-1.070769999999996,1.5044479999999965,Shopping,"Beer, Wine, and Liquor Stores"
94672,-1.2351450000000028,1.793846000000002,Shopping,Jewelry Stores
94701,-1.316447999999994,1.7062069999999991,Shopping,Office Supplies and Stationery Stores
94705,-1.2775249999999971,1.570959000000002,Shopping,Electronics Stores
94712,-1.2315880000000021,1.7682780000000022,Shopping,"Gift, Novelty, and Souvenir Stores"
94714,-1.232219999999998,1.7672450000000026,Shopping,
94735,-1.4315730000000002,1.9549670000000035,Shopping,Jewelry Stores
94741,-1.230323999999996,1.7662679999999966,Shopping,Office Supplies and Stationery Stores
94759,-1.142793999999995,1.5106230000000025,Shopping,Electronics Stores
94763,-1.3052220000000005,1.6406279999999995,Shopping,All Other General Merchandise Stores
94767,-1.2589030000000037,1.8032049999999984,Shopping,Confectionery and Nut Stores
94774,-1.1195390000000032,1.6612760000000009,Shopping,
94781,-1.3171999999999997,1.6123419999999982,Shopping,Electronics Stores
94788,-1.0381239999999963,1.762678000000001,Shopping,"Nursery, Garden Center, and Farm Supply Stores"
94789,-1.224693000000002,1.7673559999999995,Shopping,Women's Clothing Stores
94791,-1.207031999999998,1.751730000000002,Shopping,Jewelry Stores
94798,-1.1641469999999998,1.7068450000000013,Shopping,Furniture Stores
94808,-1.152084000000002,1.6907489999999967,Shopping,Automotive Parts and Accessories Stores
94812,-1.432659000000001,1.9554180000000017,Shopping,Clothing Accessories Stores
94814,-1.213628,1.7608529999999973,Shopping,
94822,-1.1158460000000048,1.758862999999998,Shopping,Department Stores
94823,-1.1405740000000009,1.6570910000000012,Shopping,Jewelry Stores
94826,-1.458788999999996,1.9809330000000003,Shopping,Automotive Parts and Accessories Stores
94834,-1.1827889999999996,1.5560680000000033,Shopping,Automotive Parts and Accessories Stores
94837,-1.2090840000000043,1.7545330000000021,Shopping,Musical Instrument and Supplies Stores
94850,-1.0784239999999983,1.8873469999999983,Shopping,Used Merchandise Stores
94852,-1.1093469999999996,1.5658219999999972,Shopping,Pharmacies and Drug Stores
94864,-1.3315680000000043,1.597011000000002,Shopping,Book Stores
94866,-1.3216579999999993,1.6406059999999982,Shopping,Used Merchandise Stores
94867,-1.4322719999999975,1.9555969999999974,Shopping,
94868,-1.3082040000000035,1.642634000000001,Shopping,All Other General Merchandise Stores
94873,-1.3032869999999974,1.539119999999997,Shopping,"Beer, Wine, and Liquor Stores"
94874,-1.4663209999999935,1.542537000000003,Shopping,Sporting Goods Stores
94884,-1.0857079999999968,1.7692320000000024,Shopping,"Beer, Wine, and Liquor Stores"
94887,-1.1822109999999952,1.6829310000000035,Shopping,Automotive Parts and Accessories Stores
94889,-1.2308909999999997,1.7674510000000012,Shopping,Electronics Stores
94890,-1.427634999999995,1.515196000000003,Shopping,Book Stores
94897,-1.102926999999994,1.7647660000000016,Shopping,Tobacco Stores
94898,-1.2499289999999945,1.7692049999999995,Shopping,Electronics Stores
94902,-1.3355710000000016,1.8966040000000035,Shopping,All Other General Merchandise Stores
94907,-1.219930000000005,1.770502999999998,Shopping,Book Stores
94925,-1.1930229999999966,1.680207000000003,Shopping,
94929,-1.4408770000000004,1.9619580000000028,Shopping,Optical Goods Stores
94939,-1.0935379999999952,1.5199679999999987,Shopping,"Gift, Novelty, and Souvenir Stores"
94941,-1.4512519999999967,1.556562999999997,Shopping,Furniture Stores
94943,-1.416798,1.5107739999999978,Shopping,Used Merchandise Stores
94959,-1.0403289999999998,1.7628899999999987,Shopping,Pharmacies and Drug Stores
94960,-1.212101000000004,1.7589639999999989,Shopping,Furniture Stores
94962,-1.1866839999999996,1.688212,Shopping,"Beer, Wine, and Liquor Stores"
94967,-1.2521179999999958,1.818528999999998,Shopping,Luggage and Leather Goods Stores
94980,-1.170974000000001,1.7080529999999996,Shopping,Used Merchandise Stores
94981,-1.3328319999999962,1.8990110000000016,Shopping,Automotive Parts and Accessories Stores
94982,-1.2385890000000046,1.7989880000000014,Shopping,Tobacco Stores
94996,-1.0690859999999986,1.7748380000000026,Shopping,Sporting Goods Stores
94998,-1.3273070000000047,1.890906000000001,Shopping,Jewelry Stores
94999,-1.1853490000000022,1.5674530000000004,Shopping,Used Merchandise Stores
95003,-1.2310899999999947,1.519874999999999,Shopping,Office Supplies and Stationery Stores
95023,-1.2100680000000068,1.755391000000003,Shopping,Luggage and Leather Goods Stores
95024,-1.3164469999999966,1.6234830000000002,Shopping,Furniture Stores
95025,-1.4232329999999962,1.5116939999999985,Shopping,Furniture Stores
95034,-1.4479970000000009,1.9777059999999977,Shopping,Used Merchandise Stores
95037,-1.2136909999999972,1.757362999999998,Shopping,"Hobby, Toy, and Game Stores"
95038,-1.4444089999999932,1.9556850000000026,Shopping,Optical Goods Stores
95042,-1.1450320000000005,1.6616100000000031,Shopping,
95052,-1.2306569999999937,1.766060000000003,Shopping,Department Stores
95054,-1.159514999999999,1.614289999999997,Shopping,Electronics Stores
95057,-1.426556000000005,1.9860749999999996,Shopping,Pet and Pet Supplies Stores
95060,-1.4410649999999947,1.6978399999999993,Shopping,
95066,-1.1530089999999973,1.7057069999999968,Shopping,
95067,-1.2595010000000002,1.6963659999999976,Shopping,
95071,-1.1521759999999972,1.689504999999997,Shopping,Pharmacies and Drug Stores
95078,-1.139456999999993,1.8910399999999967,Shopping,Jewelry Stores
95085,-1.4225529999999935,1.5658140000000031,Shopping,"Beer, Wine, and Liquor Stores"
95088,-1.2317570000000018,1.7668940000000006,Shopping,Women's Clothing Stores
95096,-1.4321359999999999,1.9555080000000018,Shopping,Family Clothing Stores
95112,-1.4219810000000024,1.5664579999999972,Shopping,"Sewing, Needlework, and Piece Goods Stores"
95116,-1.2319470000000052,1.768338,Shopping,Optical Goods Stores
95118,-1.159985000000006,1.570447999999999,Shopping,Musical Instrument and Supplies Stores
95123,-1.080798999999999,1.8801130000000015,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
95131,-1.2520930000000021,1.5278920000000014,Shopping,"Cosmetics, Beauty Supplies, and Perfume Stores"
95146,-1.1532519999999948,1.6871319999999983,Shopping,Office Supplies and Stationery Stores
95148,-1.0316389999999984,1.6053429999999977,Shopping,All Other Specialty Food Stores
95152,-1.473401999999993,1.5464910000000032,Shopping,Used Merchandise Stores
95153,-1.2094089999999937,1.5912310000000005,Shopping,All Other General Merchandise Stores
95154,-1.2337330000000009,1.7897419999999968,Shopping,Electronics Stores
95156,-1.3179930000000013,1.7100399999999993,Shopping,Electronics Stores
95159,-1.0796500000000009,1.9891000000000005,Shopping,
95166,-1.153022000000007,1.7083820000000003,Shopping,Book Stores
95167,-1.111967000000007,1.5808949999999982,Shopping,Electronics Stores
95169,-1.426481999999993,1.9411690000000021,Shopping,
95175,-1.3489059999999995,1.8658110000000008,Shopping,
95176,-1.3690270000000027,1.6906970000000001,Shopping,
95180,-1.150193999999999,1.5152399999999986,Shopping,"Sewing, Needlework, and Piece Goods Stores"
95182,-1.4486809999999934,1.9820959999999985,Shopping,Electronics Stores
95184,-1.3268419999999992,1.8778679999999994,Shopping,Automotive Parts and Accessories Stores
95185,-1.347407000000004,1.729883000000001,Shopping,Used Merchandise Stores
95192,-1.336940999999996,1.8749729999999971,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
95193,-1.0760219999999947,1.77093,Shopping,"Beer, Wine, and Liquor Stores"
95197,-1.1462800000000044,1.5192830000000015,Shopping,
95203,-1.3695419999999956,1.8584809999999976,Shopping,Fruit and Vegetable Markets
95205,-1.2486530000000045,1.7654530000000008,Shopping,Sporting Goods Stores
95207,-1.1110960000000034,1.8253410000000017,Shopping,Warehouse Clubs and Supercenters
95208,-1.4321390000000065,1.9549590000000023,Shopping,"Hobby, Toy, and Game Stores"
95209,-1.2155699999999996,1.7648730000000015,Shopping,Warehouse Clubs and Supercenters
95211,-1.1541859999999957,1.702967000000001,Shopping,Shoe Stores
95212,-1.4405110000000008,1.9829739999999987,Shopping,Used Merchandise Stores
95214,-1.0830509999999975,1.7752789999999976,Shopping,Furniture Stores
95215,-1.441993999999994,1.9576789999999988,Shopping,Pharmacies and Drug Stores
95221,-1.1071040000000067,1.8208139999999986,Shopping,"Cosmetics, Beauty Supplies, and Perfume Stores"
95225,-1.160104000000004,1.5705829999999992,Shopping,Used Merchandise Stores
95237,-1.2777710000000013,1.5787279999999981,Shopping,"Beer, Wine, and Liquor Stores"
95240,-1.0341379999999987,1.516492999999997,Shopping,Women's Clothing Stores
95242,-1.3334880000000027,1.6343499999999977,Shopping,Used Merchandise Stores
95243,-1.0400869999999998,1.9149600000000007,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
95258,-1.3128070000000065,1.641131999999999,Shopping,All Other Specialty Food Stores
95271,-1.1598410000000001,1.7425309999999996,Shopping,Department Stores
95278,-1.311949999999996,1.657784999999997,Shopping,Meat Markets
95281,-1.1397249999999985,1.655707999999997,Shopping,Jewelry Stores
95286,-1.1328120000000013,1.7029100000000028,Shopping,Meat Markets
95288,-1.4196500000000043,1.568558000000003,Shopping,"Hobby, Toy, and Game Stores"
95293,-1.1469400000000007,1.5115279999999984,Shopping,Confectionery and Nut Stores
95298,-1.1020850000000024,1.7643959999999979,Shopping,Household Appliance Stores
95310,-1.1479149999999976,1.688684000000002,Shopping,Automotive Parts and Accessories Stores
95311,-1.203078000000005,1.7465309999999974,Shopping,Furniture Stores
95316,-1.1022490000000005,1.8164239999999978,Shopping,"Hobby, Toy, and Game Stores"
95318,-1.3303410000000042,1.611494999999998,Shopping,Used Merchandise Stores
95321,-1.330731,1.6046240000000012,Shopping,Electronics Stores
95324,-1.0785230000000041,1.7742489999999975,Shopping,
95331,-1.4234220000000022,1.5675189999999972,Shopping,"Beer, Wine, and Liquor Stores"
95336,-1.2884399999999943,1.582098000000002,Shopping,Automotive Parts and Accessories Stores
95356,-1.0014409999999998,1.8338400000000021,Shopping,
95357,-1.1163530000000037,1.5885669999999976,Shopping,"Beer, Wine, and Liquor Stores"
95358,-1.2685960000000023,1.6585249999999974,Shopping,Automotive Parts and Accessories Stores
95375,-1.0792390000000012,1.7746739999999974,Shopping,Used Merchandise Stores
95376,-1.3204139999999995,1.7183080000000004,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
95378,-1.1786740000000009,1.5562570000000022,Shopping,
95381,-1.1070899999999995,1.5223299999999966,Shopping,Pet and Pet Supplies Stores
95392,-1.112322000000006,1.5822319999999976,Shopping,Electronics Stores
95397,-1.0573909999999955,1.9475470000000001,Shopping,Pharmacies and Drug Stores
95405,-1.0663729999999987,1.5030029999999996,Shopping,All Other General Merchandise Stores
95408,-1.068944000000002,1.5011129999999966,Shopping,Confectionery and Nut Stores
95413,-1.189462000000006,1.520477999999997,Shopping,"Hobby, Toy, and Game Stores"
95420,-1.3165000000000049,1.6236069999999998,Shopping,Used Merchandise Stores
95424,-1.3153740000000056,1.7058120000000017,Shopping,Electronics Stores
95425,-1.070650999999998,1.5043870000000013,Shopping,Tobacco Stores
95428,-1.4196589999999958,1.5703540000000018,Shopping,Pharmacies and Drug Stores
95442,-1.2209739999999982,1.7668749999999989,Shopping,"Hobby, Toy, and Game Stores"
95445,-1.4480700000000013,1.9640819999999977,Shopping,Furniture Stores
95452,-1.4331760000000031,1.9442069999999987,Shopping,Electronics Stores
95467,-1.238545000000002,1.8017869999999974,Shopping,Warehouse Clubs and Supercenters
95472,-1.3489430000000056,1.5937279999999987,Shopping,Food (Health) Supplement Stores
95482,-1.2246339999999947,1.603831999999997,Shopping,All Other General Merchandise Stores
95486,-1.3288649999999933,1.6480689999999996,Shopping,Pharmacies and Drug Stores
95487,-1.1022009999999938,1.816519999999997,Shopping,"Beer, Wine, and Liquor Stores"
95490,-1.2467840000000052,1.8077279999999973,Shopping,Sporting Goods Stores
95497,-1.3221929999999986,1.5972429999999989,Shopping,
95511,-1.3465120000000042,1.6218360000000018,Shopping,
95512,-1.2319600000000008,1.7676859999999976,Shopping,
95516,-1.0645489999999995,1.9557500000000019,Shopping,"Gift, Novelty, and Souvenir Stores"
95519,-1.1315680000000015,1.7397520000000029,Shopping,Automotive Parts and Accessories Stores
95522,-1.1043889999999976,1.819268000000001,Shopping,Shoe Stores
95540,-1.3108940000000047,1.6844499999999982,Shopping,
95543,-1.1073159999999973,1.8358459999999965,Shopping,Jewelry Stores
95545,-1.0472249999999974,1.5098449999999985,Shopping,Electronics Stores
95551,-1.2313230000000033,1.7666619999999966,Shopping,Jewelry Stores
95555,-1.3346449999999948,1.609332000000002,Shopping,Department Stores
95562,-1.1023349999999965,1.816048000000002,Shopping,Jewelry Stores
95569,-1.3595430000000022,1.6243949999999998,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
95586,-1.457295000000002,1.9783120000000025,Shopping,"Gift, Novelty, and Souvenir Stores"
95596,-1.1059819999999974,1.8272029999999972,Shopping,Pharmacies and Drug Stores
95597,-1.3804659999999984,1.6839050000000029,Shopping,Furniture Stores
95608,-1.2316019999999952,1.7682890000000029,Shopping,Jewelry Stores
95614,-1.432693999999998,1.9541850000000025,Shopping,Department Stores
95615,-1.1051709999999986,1.8492379999999997,Shopping,"Sewing, Needlework, and Piece Goods Stores"
95624,-1.1025300000000016,1.7647949999999994,Shopping,Pharmacies and Drug Stores
95636,-1.079825999999997,1.8821820000000002,Shopping,Used Merchandise Stores
95639,-1.0714179999999942,1.505664000000003,Shopping,Used Merchandise Stores
95645,-1.1333900000000057,1.7055149999999983,Shopping,Confectionery and Nut Stores
95646,-1.1836720000000014,1.7244439999999983,Shopping,Shoe Stores
95650,-1.1863620000000026,1.7254539999999992,Shopping,All Other General Merchandise Stores
95653,-1.1302610000000044,1.7026129999999995,Shopping,Luggage and Leather Goods Stores
95657,-1.210331999999994,1.8550609999999992,Shopping,Meat Markets
95663,-1.203952000000001,1.7476429999999965,Shopping,Other Clothing Stores
95668,-1.0894119999999958,1.7767219999999995,Shopping,Furniture Stores
95677,-1.3215749999999957,1.6306500000000028,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
95678,-1.348879999999994,1.627713,Shopping,"Cosmetics, Beauty Supplies, and Perfume Stores"
95680,-1.226264999999998,1.5200140000000033,Shopping,Office Supplies and Stationery Stores
95681,-1.253860000000003,1.8132019999999969,Shopping,Sporting Goods Stores
95701,-1.1846790000000027,1.7256690000000035,Shopping,Pharmacies and Drug Stores
95704,-1.1719899999999939,1.5453410000000005,Shopping,Tobacco Stores
95710,-1.1919309999999967,1.6189120000000017,Shopping,Automotive Parts and Accessories Stores
95714,-1.0163090000000068,1.5952800000000025,Shopping,Tobacco Stores
95718,-1.1591159999999974,1.7060109999999966,Shopping,Furniture Stores
95724,-1.4282579999999996,1.5654309999999967,Shopping,"Beer, Wine, and Liquor Stores"
95729,-1.063637,1.5045959999999994,Shopping,"Cosmetics, Beauty Supplies, and Perfume Stores"
95756,-1.0170559999999966,1.9097000000000008,Shopping,Meat Markets
95757,-1.4738229999999959,1.5464449999999985,Shopping,"Hobby, Toy, and Game Stores"
95759,-1.3276869999999974,1.654480999999997,Shopping,Musical Instrument and Supplies Stores
95774,-1.1624120000000033,1.6955969999999994,Shopping,Automotive Parts and Accessories Stores
95782,-1.2963869999999957,1.5247090000000014,Shopping,
95784,-1.2017840000000035,1.6853710000000035,Shopping,Pharmacies and Drug Stores
95790,-1.1317959999999943,1.7023679999999999,Shopping,Shoe Stores
95791,-1.2339719999999943,1.791795999999998,Shopping,"Hobby, Toy, and Game Stores"
95795,-1.4231470000000002,1.5677850000000007,Shopping,Tobacco Stores
95797,-1.043486999999999,1.520029000000001,Shopping,Tire Dealers
95799,-1.1581929999999971,1.6970030000000023,Shopping,Pharmacies and Drug Stores
95804,-1.1658299999999997,1.6887960000000035,Shopping,Musical Instrument and Supplies Stores
95811,-1.4428709999999967,1.9625559999999993,Shopping,Automotive Parts and Accessories Stores
95812,-1.310892999999993,1.6844480000000033,Shopping,Jewelry Stores
95815,-1.4519669999999962,1.9817480000000032,Shopping,Book Stores
95816,-1.1044940000000025,1.8161720000000017,Shopping,Department Stores
95822,-1.3079529999999977,1.6457959999999972,Shopping,Pharmacies and Drug Stores
95833,-1.097408999999999,1.8560179999999988,Shopping,
95835,-1.1130540000000053,1.5705930000000023,Shopping,Warehouse Clubs and Supercenters
95849,-1.141328999999999,1.506647000000001,Shopping,Tobacco Stores
95857,-1.2309560000000062,1.7667059999999992,Shopping,Furniture Stores
95860,-1.110952999999995,1.825409999999998,Shopping,Optical Goods Stores
95870,-1.1659549999999967,1.7047600000000003,Shopping,Shoe Stores
95872,-1.4401189999999957,1.696483999999998,Shopping,Optical Goods Stores
95875,-1.2248150000000066,1.6401729999999972,Shopping,Electronics Stores
95886,-1.205018999999993,1.752009000000001,Shopping,Sporting Goods Stores
95887,-1.1558380000000028,1.722169000000001,Shopping,"Beer, Wine, and Liquor Stores"
95895,-1.0737749999999977,1.6351409999999973,Shopping,"Sewing, Needlework, and Piece Goods Stores"
95897,-1.2580420000000032,1.548521000000001,Shopping,
95903,-1.3528270000000049,1.6834699999999998,Shopping,Pharmacies and Drug Stores
95906,-1.214107999999996,1.7586450000000013,Shopping,Electronics Stores
95912,-1.2051100000000048,1.7510750000000002,Shopping,Office Supplies and Stationery Stores
95915,-1.0898009999999942,1.520266999999997,Shopping,Electronics Stores
95919,-1.0794879999999978,1.7667799999999971,Shopping,All Other Health and Personal Care Stores
95921,-1.2889420000000058,1.8633650000000017,Shopping,Furniture Stores
95929,-1.0851080000000053,1.7727789999999999,Shopping,
95938,-1.139831000000001,1.6565259999999995,Shopping,Used Merchandise Stores
95939,-1.1122409999999974,1.5823620000000034,Shopping,
95948,-1.3796660000000003,1.5534940000000006,Shopping,
95969,-1.2985099999999932,1.915464,Shopping,Fruit and Vegetable Markets
95973,-1.1984389999999934,1.7430540000000008,Shopping,Automotive Parts and Accessories Stores
96007,-1.1298309999999958,1.5587269999999975,Shopping,
96009,-1.202538000000004,1.514004,Shopping,Electronics Stores
96010,-1.443199000000007,1.9614919999999998,Shopping,Jewelry Stores
96014,-1.0343189999999964,1.5167399999999986,Shopping,Family Clothing Stores
96017,-1.2102260000000058,1.7555270000000007,Shopping,Pet and Pet Supplies Stores
96018,-1.425338999999994,1.5667660000000012,Shopping,Electronics Stores
96044,-1.119140999999999,1.6947979999999987,Shopping,Used Merchandise Stores
96054,-1.298446999999996,1.6021199999999993,Shopping,"Beer, Wine, and Liquor Stores"
96057,-1.4464030000000037,1.5327529999999996,Shopping,
