Taxonomy_a,Taxonomy_b,cat_a,cat_b,dep,dep_count,prod,dep_avg
Shopping,Shopping,Pet and Pet Supplies Stores,Furniture Stores,0.3040744302801516,51,2640625,0.0011515244696999824
Shopping,Shopping,Pet and Pet Supplies Stores,"Gift, Novelty, and Souvenir Stores",0.154157311329586,22,2640625,0.0005837910014848227
Shopping,Shopping,Pet and Pet Supplies Stores,"Hobby, Toy, and Game Stores",0.0895806663774266,10,2640625,0.0003392403933819705
Shopping,Shopping,Pet and Pet Supplies Stores,Household Appliance Stores,0.0098425253158672,3,2640625,3.727346865180478e-05
Shopping,Shopping,Pet and Pet Supplies Stores,Jewelry Stores,0.0993265564412277,22,2640625,0.00037614790604961973
Shopping,Shopping,Pet and Pet Supplies Stores,Luggage and Leather Goods Stores,0.0337974216340324,4,2640625,0.0001279902357738505
Shopping,Shopping,Pet and Pet Supplies Stores,Malls,0.5898152213168959,84,2640625,0.0022336197730343987
Shopping,Shopping,Pet and Pet Supplies Stores,Meat Markets,0.0280934838965657,3,2640625,0.00010638952481539674
Shopping,Shopping,Pet and Pet Supplies Stores,Musical Instrument and Supplies Stores,0.07234238453256639,7,2640625,0.0002739593260404881
Shopping,Shopping,Pet and Pet Supplies Stores,"Nursery, Garden Center, and Farm Supply Stores",0.0181043307044569,3,2640625,6.856077899912673e-05
Shopping,Shopping,Pet and Pet Supplies Stores,Office Supplies and Stationery Stores,0.0504807320315548,12,2640625,0.00019116963609582885
Shopping,Shopping,Pet and Pet Supplies Stores,Optical Goods Stores,0.3449469799557391,28,2640625,0.0013063080897732133
Shopping,Shopping,Pet and Pet Supplies Stores,Other Clothing Stores,0.0267932430518242,4,2640625,0.0001014655358175591
Shopping,Shopping,Pet and Pet Supplies Stores,Pet and Pet Supplies Stores,0.4839471252920603,56,2640625,0.0018326991727036603
Shopping,Shopping,Pet and Pet Supplies Stores,Pharmacies and Drug Stores,0.669063890832218,112,2640625,0.0025337330777078075
Shopping,Shopping,Pet and Pet Supplies Stores,"Sewing, Needlework, and Piece Goods Stores",0.0312877827775067,8,2640625,0.00011848627797398986
Shopping,Shopping,Pet and Pet Supplies Stores,Shoe Stores,0.1066667304116289,14,2640625,0.00040394501457658284
Shopping,Shopping,Pet and Pet Supplies Stores,Sporting Goods Stores,0.2287932449159894,31,2640625,0.000866435957078303
Shopping,Shopping,Pet and Pet Supplies Stores,Tire Dealers,0.0230774949499407,3,2640625,8.739406371575176e-05
Shopping,Shopping,Pet and Pet Supplies Stores,Tobacco Stores,0.046343127945149304,9,2640625,0.00017550060286920447
Shopping,Shopping,Pet and Pet Supplies Stores,Used Merchandise Stores,0.12581399541595178,16,2640625,0.00047645536725567545
Shopping,Shopping,Pet and Pet Supplies Stores,Warehouse Clubs and Supercenters,0.3706843300799722,26,2640625,0.0014037749778176463
Shopping,Shopping,Pet and Pet Supplies Stores,Women's Clothing Stores,0.0493640085236286,11,2640625,0.0001869406239948065
Shopping,Shopping,Pharmacies and Drug Stores,All Other General Merchandise Stores,1.5506927046084735,224,2640625,0.005872445745262858
Shopping,Shopping,Pharmacies and Drug Stores,All Other Health and Personal Care Stores,0.1147652054288092,21,2640625,0.00043461379570673307
Shopping,Shopping,Pharmacies and Drug Stores,All Other Home Furnishings Stores,0.7595329601930224,80,2640625,0.0028763378374173634
Shopping,Shopping,Pharmacies and Drug Stores,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.2375058084220709,44,2640625,0.000899430280414943
Shopping,Shopping,Pharmacies and Drug Stores,All Other Specialty Food Stores,0.0913619336759233,25,2640625,0.000345986021021248
Shopping,Shopping,Pharmacies and Drug Stores,Automotive Parts and Accessories Stores,0.4549245175425255,95,2640625,0.0017227910723503926
Shopping,Shopping,Pharmacies and Drug Stores,"Beer, Wine, and Liquor Stores",1.579352172735069,211,2640625,0.005980978642310321
Shopping,Shopping,Pharmacies and Drug Stores,Book Stores,0.1118481783519239,32,2640625,0.0004235670659481142
Shopping,Shopping,Pharmacies and Drug Stores,Children's and Infants' Clothing Stores,0.039388824112036,5,2640625,0.00014916477770238486
Shopping,Shopping,Pharmacies and Drug Stores,Clothing Accessories Stores,0.0269765524912011,11,2640625,0.00010215972541046571
Shopping,Shopping,Pharmacies and Drug Stores,Confectionery and Nut Stores,0.2068999547345897,36,2640625,0.0007835264557996297
Shopping,Shopping,Pharmacies and Drug Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",0.795472886877565,134,2640625,0.0030124417017848614
Shopping,Shopping,Pharmacies and Drug Stores,Department Stores,0.3978935433986438,87,2640625,0.0015068157856516688
Shopping,Shopping,Pharmacies and Drug Stores,Electronics Stores,2.430204224321843,315,2640625,0.009203140257786862
Shopping,Shopping,Pharmacies and Drug Stores,Family Clothing Stores,1.6088455000257524,194,2640625,0.006092669349209949
Shopping,Shopping,Pharmacies and Drug Stores,Fish and Seafood Markets,0.2950904914227536,30,2640625,0.0011175024527252208
Shopping,Shopping,Pharmacies and Drug Stores,Food (Health) Supplement Stores,0.563323622837133,68,2640625,0.0021332965598565984
Shopping,Shopping,Pharmacies and Drug Stores,Fruit and Vegetable Markets,0.1403705931640217,31,2640625,0.0005315809445264727
Shopping,Shopping,Pharmacies and Drug Stores,Furniture Stores,0.8199847341941254,157,2640625,0.003105267632451126
Shopping,Shopping,Pharmacies and Drug Stores,"Gift, Novelty, and Souvenir Stores",0.9124005638333474,122,2640625,0.0034552447387771737
Shopping,Shopping,Pharmacies and Drug Stores,"Hobby, Toy, and Game Stores",0.4761423563400289,97,2640625,0.0018031426512285116
Shopping,Shopping,Pharmacies and Drug Stores,Household Appliance Stores,0.1511094967175268,17,2640625,0.0005722489816521724
Shopping,Shopping,Pharmacies and Drug Stores,Jewelry Stores,0.5171396744979198,133,2640625,0.0019583987673294
Shopping,Shopping,Pharmacies and Drug Stores,Luggage and Leather Goods Stores,0.0197824983274958,7,2640625,7.491596999761723e-05
Shopping,Shopping,Pharmacies and Drug Stores,Malls,2.6258724914636082,402,2640625,0.009944132512051533
Shopping,Shopping,Pharmacies and Drug Stores,Meat Markets,0.161158909345311,35,2640625,0.0006103059288816511
Shopping,Shopping,Pharmacies and Drug Stores,Men's Clothing Stores,0.0682052775244978,9,2640625,0.00025829217524070175
Shopping,Shopping,Pharmacies and Drug Stores,Musical Instrument and Supplies Stores,0.0795592692418456,33,2640625,0.000301289540324149
Shopping,Shopping,Pharmacies and Drug Stores,"Nursery, Garden Center, and Farm Supply Stores",0.050558758679107904,7,2640625,0.000191465121625024
Shopping,Shopping,Pharmacies and Drug Stores,Office Supplies and Stationery Stores,0.5795887454329571,89,2640625,0.0021948922903969976
Shopping,Shopping,Pharmacies and Drug Stores,Optical Goods Stores,1.267706191124398,134,2640625,0.004800780842127898
Shopping,Shopping,Pharmacies and Drug Stores,Other Clothing Stores,0.03835454233969,13,2640625,0.000145247970990542
Shopping,Shopping,Pharmacies and Drug Stores,Pet and Pet Supplies Stores,0.6556942343146281,112,2640625,0.002483102425806876
Shopping,Shopping,Pharmacies and Drug Stores,Pharmacies and Drug Stores,6.886415472153294,698,2640625,0.026078733148982885
Shopping,Shopping,Pharmacies and Drug Stores,"Sewing, Needlework, and Piece Goods Stores",0.1767248100142948,36,2640625,0.0006692537183973294
Shopping,Shopping,Pharmacies and Drug Stores,Shoe Stores,0.3689396730733894,74,2640625,0.0013971679927039596
Shopping,Shopping,Pharmacies and Drug Stores,Sporting Goods Stores,0.5671737078260273,100,2640625,0.002147876763364837
Shopping,Shopping,Pharmacies and Drug Stores,Tire Dealers,0.2209773618350185,33,2640625,0.0008368373465941529
Shopping,Shopping,Pharmacies and Drug Stores,Tobacco Stores,0.1796832122369146,41,2640625,0.0006804571350983749
Shopping,Shopping,Pharmacies and Drug Stores,Used Merchandise Stores,0.55405814194832,105,2640625,0.0020982083482066556
Shopping,Shopping,Pharmacies and Drug Stores,Warehouse Clubs and Supercenters,1.6118594968622189,157,2640625,0.006104083301726746
Shopping,Shopping,Pharmacies and Drug Stores,Women's Clothing Stores,0.230580814877059,51,2640625,0.0008732054527888626
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",All Other General Merchandise Stores,0.1606763862477879,16,2640625,0.0006084786224768299
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",All Other Health and Personal Care Stores,0.0076380432491448,1,2640625,2.8925134197944808e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",All Other Home Furnishings Stores,0.051233981129462,7,2640625,0.00019402217705831765
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",All Other Miscellaneous Store Retailers (except Tobacco Stores),0.066073092766426,5,2640625,0.0002502176294113174
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",All Other Specialty Food Stores,0.0142348353316513,1,2640625,5.390706871157889e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Automotive Parts and Accessories Stores,0.1286995017197467,13,2640625,0.00048738272840614136
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores","Beer, Wine, and Liquor Stores",0.1558610277750488,18,2640625,0.0005902429454203032
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Book Stores,0.0245080684843206,1,2640625,9.281162029565196e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Clothing Accessories Stores,0.020910230930420798,3,2640625,7.918667334597225e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Confectionery and Nut Stores,0.022615674984909198,2,2640625,8.5645159706165e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores","Cosmetics, Beauty Supplies, and Perfume Stores",0.0076117671506892,3,2640625,2.8825627079533064e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Department Stores,0.0102985360508818,1,2640625,3.900037321043995e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Electronics Stores,0.138155171893799,13,2640625,0.0005231911835031441
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Family Clothing Stores,0.052271776231345296,7,2640625,0.00019795228868675142
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Fish and Seafood Markets,0.0187221841206147,2,2640625,7.09005789183042e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Food (Health) Supplement Stores,0.053175566939117194,5,2640625,0.00020137492805346157
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Fruit and Vegetable Markets,0.0141694659332956,1,2640625,5.3659515960409376e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Furniture Stores,0.0473799950055118,9,2640625,0.0001794272000208731
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores","Gift, Novelty, and Souvenir Stores",0.1225441433862522,13,2640625,0.00046407249566391367
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores","Hobby, Toy, and Game Stores",0.0593694412114107,5,2640625,0.0002248310199722062
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Household Appliance Stores,0.014560751177049799,2,2640625,5.514130623261462e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Jewelry Stores,0.039582569296547396,6,2640625,0.0001498984872768659
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Luggage and Leather Goods Stores,0.019869106277125,1,2640625,7.52439527654438e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Malls,0.1368670812809868,16,2640625,0.0005183132072179382
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Meat Markets,0.0079117458487236,2,2640625,2.9961641083923692e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Musical Instrument and Supplies Stores,0.0150813727236087,2,2640625,5.711289078763058e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores","Nursery, Garden Center, and Farm Supply Stores",0.0029944506458376,1,2640625,1.1339931439858366e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Office Supplies and Stationery Stores,0.077971702750249,7,2640625,0.0002952774542021264
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Optical Goods Stores,0.0615190636411789,8,2640625,0.00023297160195476035
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Other Clothing Stores,0.0027539962589768,1,2640625,1.0429334945237586e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Pet and Pet Supplies Stores,0.0701482488880939,8,2640625,0.00026565017330402427
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Pharmacies and Drug Stores,0.2613647863213983,36,2640625,0.000989783806187544
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores","Sewing, Needlework, and Piece Goods Stores",0.0185225765599236,2,2640625,7.014466862929647e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Shoe Stores,0.0515300293037646,7,2640625,0.00019514330623910856
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Sporting Goods Stores,0.0531319303777458,4,2640625,0.0002012096771701616
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Tire Dealers,0.011402082853743601,2,2640625,4.3179485363289376e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Tobacco Stores,0.0054118719411094,1,2640625,2.0494662972248616e-05
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Used Merchandise Stores,0.0773280693371555,5,2640625,0.0002928400258921865
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Warehouse Clubs and Supercenters,0.0281440467396205,5,2640625,0.00010658100540447999
Shopping,Shopping,"Sewing, Needlework, and Piece Goods Stores",Women's Clothing Stores,0.0117222095850001,4,2640625,4.43917996118347e-05
Shopping,Shopping,Shoe Stores,All Other General Merchandise Stores,0.269826027166479,29,2640625,0.001021826375068323
Shopping,Shopping,Shoe Stores,All Other Health and Personal Care Stores,0.004511537500617601,2,2640625,1.7085112428374346e-05
Shopping,Shopping,Shoe Stores,All Other Home Furnishings Stores,0.10725205135524399,17,2640625,0.00040616161459974056
Shopping,Shopping,Shoe Stores,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.1437084125278458,13,2640625,0.0005442212072060432
Shopping,Shopping,Shoe Stores,All Other Specialty Food Stores,0.0083520373993089,1,2640625,3.1629017370163886e-05
Shopping,Shopping,Shoe Stores,Automotive Parts and Accessories Stores,0.1038305025096142,13,2640625,0.000393204269858894
Shopping,Shopping,Shoe Stores,Baked Goods Stores,0.0557745431102138,1,2640625,0.00021121720467773272
Shopping,Shopping,Shoe Stores,"Beer, Wine, and Liquor Stores",0.1841349364813443,25,2640625,0.0006973157357873393
Shopping,Shopping,Shoe Stores,Book Stores,0.034365177239402106,7,2640625,0.00013014031617288372
Shopping,Shopping,Shoe Stores,Children's and Infants' Clothing Stores,0.003960743422672899,2,2640625,1.499926503260743e-05
Shopping,Shopping,Shoe Stores,Clothing Accessories Stores,0.0744953737324938,6,2640625,0.00028211265792187003
Shopping,Shopping,Shoe Stores,Confectionery and Nut Stores,0.1604718300210683,7,2640625,0.0006077039716774185
Shopping,Shopping,Shoe Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",0.2149693515857006,26,2640625,0.0008140851184310555
Shopping,Shopping,Shoe Stores,Department Stores,0.1959305155075008,17,2640625,0.0007419853841704172
Shopping,Shopping,Shoe Stores,Electronics Stores,0.3854063905824324,47,2640625,0.001459527159602111
Shopping,Shopping,Shoe Stores,Family Clothing Stores,0.6054947296215331,66,2640625,0.0022929977926495924
Shopping,Shopping,Shoe Stores,Fish and Seafood Markets,0.0059692358716281,1,2640625,2.260539028308866e-05
Shopping,Shopping,Shoe Stores,Food (Health) Supplement Stores,0.0277391536558183,7,2640625,0.00010504768248357226
Shopping,Shopping,Shoe Stores,Fruit and Vegetable Markets,0.0029391228641597,2,2640625,1.113040611279413e-05
Shopping,Shopping,Shoe Stores,Furniture Stores,0.3101999816791962,36,2640625,0.0011747218241105657
Shopping,Shopping,Shoe Stores,"Gift, Novelty, and Souvenir Stores",0.1778850214813267,24,2640625,0.0006736474186275094
Shopping,Shopping,Shoe Stores,"Hobby, Toy, and Game Stores",0.1504311255073845,22,2640625,0.0005696800019214561
Shopping,Shopping,Shoe Stores,Household Appliance Stores,0.023008892281735503,6,2640625,8.713426662905752e-05
Shopping,Shopping,Shoe Stores,Jewelry Stores,0.5777673686076791,38,2640625,0.0021879947686918024
Shopping,Shopping,Shoe Stores,Luggage and Leather Goods Stores,0.0072046514770602,1,2640625,2.728388725040549e-05
Shopping,Shopping,Shoe Stores,Malls,0.6263067856551715,71,2640625,0.0023718126794041996
Shopping,Shopping,Shoe Stores,Meat Markets,0.0382409818799875,7,2640625,0.00014481791954551478
Shopping,Shopping,Shoe Stores,Men's Clothing Stores,0.023127836368326903,3,2640625,8.758470577354567e-05
Shopping,Shopping,Shoe Stores,Musical Instrument and Supplies Stores,0.0101951120665822,3,2640625,3.860870841782608e-05
Shopping,Shopping,Shoe Stores,"Nursery, Garden Center, and Farm Supply Stores",0.0073714549666454,2,2640625,2.7915569104455953e-05
Shopping,Shopping,Shoe Stores,Office Supplies and Stationery Stores,0.0675206111201831,11,2640625,0.00025569935572140347
Shopping,Shopping,Shoe Stores,Optical Goods Stores,0.4239324681195638,24,2640625,0.00160542473134036
Shopping,Shopping,Shoe Stores,Other Clothing Stores,0.050831057969738094,5,2640625,0.00019249631420492532
Shopping,Shopping,Shoe Stores,Pet and Pet Supplies Stores,0.1301023461794173,14,2640625,0.0004926952754723496
Shopping,Shopping,Shoe Stores,Pharmacies and Drug Stores,0.3902239472906908,74,2640625,0.0014777711613375274
Shopping,Shopping,Shoe Stores,"Sewing, Needlework, and Piece Goods Stores",0.0228982245043349,7,2640625,8.67151697205582e-05
Shopping,Shopping,Shoe Stores,Shoe Stores,0.3893364482232175,30,2640625,0.001474410218123427
Shopping,Shopping,Shoe Stores,Sporting Goods Stores,0.2177204342593983,22,2640625,0.0008245034196805617
Shopping,Shopping,Shoe Stores,Tire Dealers,0.0455230108136663,4,2640625,0.0001723948338505706
Shopping,Shopping,Shoe Stores,Tobacco Stores,0.0388097640140645,8,2640625,0.00014697188739054012
Shopping,Shopping,Shoe Stores,Used Merchandise Stores,0.0723579226722682,14,2640625,0.0002740181686997139
Shopping,Shopping,Shoe Stores,Warehouse Clubs and Supercenters,0.1933993521486333,28,2640625,0.0007323999134622799
Shopping,Shopping,Shoe Stores,Women's Clothing Stores,0.2476590385804844,28,2640625,0.0009378803827900001
Shopping,Shopping,Sporting Goods Stores,All Other General Merchandise Stores,0.3504873517010008,47,2640625,0.001327289379222725
Shopping,Shopping,Sporting Goods Stores,All Other Health and Personal Care Stores,0.0331197548827801,6,2640625,0.00012542392381644535
Shopping,Shopping,Sporting Goods Stores,All Other Home Furnishings Stores,0.38486873583798,37,2640625,0.0014574910706290367
Shopping,Shopping,Sporting Goods Stores,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.2179708517304698,13,2640625,0.0008254517461982288
Shopping,Shopping,Sporting Goods Stores,All Other Specialty Food Stores,0.0762696131771374,7,2640625,0.00028883167120336055
Shopping,Shopping,Sporting Goods Stores,Automotive Parts and Accessories Stores,0.2133801693211343,23,2640625,0.0008080669134054789
Shopping,Shopping,Sporting Goods Stores,"Beer, Wine, and Liquor Stores",0.5550979138380474,45,2640625,0.0021021459458955643
Shopping,Shopping,Sporting Goods Stores,Book Stores,0.0721163734114761,9,2640625,0.00027310342593695093
Shopping,Shopping,Sporting Goods Stores,Children's and Infants' Clothing Stores,0.0182054090659878,4,2640625,6.89435609599538e-05
Shopping,Shopping,Sporting Goods Stores,Clothing Accessories Stores,0.0171946140795098,3,2640625,6.511569828926787e-05
Shopping,Shopping,Sporting Goods Stores,Confectionery and Nut Stores,0.0639060157393878,11,2640625,0.0002420109471787467
Shopping,Shopping,Sporting Goods Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",0.2508653453538064,33,2640625,0.0009500226096238822
Shopping,Shopping,Sporting Goods Stores,Department Stores,0.1375853921182165,23,2640625,0.0005210334376074471
Shopping,Shopping,Sporting Goods Stores,Electronics Stores,0.7958112501506518,93,2640625,0.0030137230774935925
Shopping,Shopping,Sporting Goods Stores,Family Clothing Stores,0.473950611893742,58,2640625,0.0017948425539171294
Shopping,Shopping,Sporting Goods Stores,Fish and Seafood Markets,0.0005824175104846,1,2640625,2.2056047734328046e-06
Shopping,Shopping,Sporting Goods Stores,Floor Covering Stores,0.019174912815918897,2,2640625,7.261505445081713e-05
Shopping,Shopping,Sporting Goods Stores,Food (Health) Supplement Stores,0.2154559952916634,15,2640625,0.000815928029506891
Shopping,Shopping,Sporting Goods Stores,Fruit and Vegetable Markets,0.0306814546396504,10,2640625,0.00011619012407914945
Shopping,Shopping,Sporting Goods Stores,Furniture Stores,0.2300112141107677,38,2640625,0.0008710483847981736
Shopping,Shopping,Sporting Goods Stores,"Gift, Novelty, and Souvenir Stores",0.2241889703600075,38,2640625,0.000848999651067484
Shopping,Shopping,Sporting Goods Stores,"Hobby, Toy, and Game Stores",0.0531374351780571,21,2640625,0.00020123052375122216
Shopping,Shopping,Sporting Goods Stores,Household Appliance Stores,0.2783431849194418,10,2640625,0.0010540807002866436
Shopping,Shopping,Sporting Goods Stores,Jewelry Stores,0.34315732706711677,47,2640625,0.0012995307060529866
Shopping,Shopping,Sporting Goods Stores,Luggage and Leather Goods Stores,0.0062140377815974,2,2640625,2.353245077054637e-05
Shopping,Shopping,Sporting Goods Stores,Malls,0.960574594088537,107,2640625,0.0036376789361932758
Shopping,Shopping,Sporting Goods Stores,Meat Markets,0.023849774343416,5,2640625,9.031867206974107e-05
Shopping,Shopping,Sporting Goods Stores,Men's Clothing Stores,0.0115922741053676,2,2640625,4.389973625701339e-05
Shopping,Shopping,Sporting Goods Stores,Musical Instrument and Supplies Stores,0.13387409757225,4,2640625,0.0005069788310428403
Shopping,Shopping,Sporting Goods Stores,"Nursery, Garden Center, and Farm Supply Stores",0.0022801755642064,2,2640625,8.634984385160332e-06
Shopping,Shopping,Sporting Goods Stores,Office Supplies and Stationery Stores,0.1245199726631315,22,2640625,0.0004715549260615631
Shopping,Shopping,Sporting Goods Stores,Optical Goods Stores,0.5172546287844833,41,2640625,0.0019588340971720074
Shopping,Shopping,Sporting Goods Stores,Other Clothing Stores,0.0359868150988325,6,2640625,0.00013628142996007574
Shopping,Shopping,Sporting Goods Stores,Pet and Pet Supplies Stores,0.33614757676602164,31,2640625,0.0012729849060961766
Shopping,Shopping,Sporting Goods Stores,Pharmacies and Drug Stores,0.7744386355582343,100,2640625,0.002932785365427633
Shopping,Shopping,Sporting Goods Stores,"Sewing, Needlework, and Piece Goods Stores",0.0270430682606459,4,2640625,0.00010241161944859986
Shopping,Shopping,Sporting Goods Stores,Shoe Stores,0.1527860968681772,22,2640625,0.0005785982366605527
Shopping,Shopping,Sporting Goods Stores,Sporting Goods Stores,0.6748065209917421,68,2640625,0.0025554803161817454
Shopping,Shopping,Sporting Goods Stores,Tire Dealers,0.036655203623392696,3,2640625,0.00013881260543770015
Shopping,Shopping,Sporting Goods Stores,Tobacco Stores,0.0292572582517181,10,2640625,0.00011079671763964251
Shopping,Shopping,Sporting Goods Stores,Used Merchandise Stores,0.48015960319238227,22,2640625,0.0018183558937462996
Shopping,Shopping,Sporting Goods Stores,Warehouse Clubs and Supercenters,0.2391005276776563,36,2640625,0.0009054694539272192
Shopping,Shopping,Sporting Goods Stores,Women's Clothing Stores,0.1343159256190104,27,2640625,0.0005086520260128204
Shopping,Shopping,Tire Dealers,All Other General Merchandise Stores,0.1691909880742978,8,2640625,0.0006407232684470449
Shopping,Shopping,Tire Dealers,All Other Health and Personal Care Stores,0.0064965599661734,1,2640625,2.4602357268348968e-05
Shopping,Shopping,Tire Dealers,All Other Home Furnishings Stores,0.0265534517727737,2,2640625,0.00010055745050044479
Shopping,Shopping,Tire Dealers,All Other Specialty Food Stores,0.0290896767348797,3,2640625,0.00011016208941019532
Shopping,Shopping,Tire Dealers,Automotive Parts and Accessories Stores,0.2171702680760912,18,2640625,0.0008224199501106411
Shopping,Shopping,Tire Dealers,"Beer, Wine, and Liquor Stores",0.1284047883576785,15,2640625,0.0004862666541355872
Shopping,Shopping,Tire Dealers,Book Stores,0.0181764389518077,1,2640625,6.883385165181615e-05
Shopping,Shopping,Tire Dealers,Children's and Infants' Clothing Stores,0.0232340118357526,1,2640625,8.798679038391517e-05
Shopping,Shopping,Tire Dealers,Clothing Accessories Stores,0.0353310406265663,1,2640625,0.0001337980236745706
Shopping,Shopping,Tire Dealers,"Cosmetics, Beauty Supplies, and Perfume Stores",0.0751476734717714,8,2640625,0.000284582905455229
Shopping,Shopping,Tire Dealers,Electronics Stores,0.1553624708845352,14,2640625,0.0005883549193260504
Shopping,Shopping,Tire Dealers,Family Clothing Stores,0.09783169391472579,12,2640625,0.00037048688819777813
Shopping,Shopping,Tire Dealers,Fish and Seafood Markets,0.0065248124209904,1,2640625,2.4709348813218083e-05
Shopping,Shopping,Tire Dealers,Food (Health) Supplement Stores,0.041738815892013795,2,2640625,0.00015806415485733035
Shopping,Shopping,Tire Dealers,Fruit and Vegetable Markets,0.0033194399370211,1,2640625,1.257066011652961e-05
Shopping,Shopping,Tire Dealers,Furniture Stores,0.0677382628332891,6,2640625,0.00025652359889529597
Shopping,Shopping,Tire Dealers,"Gift, Novelty, and Souvenir Stores",0.022600379008546903,2,2640625,8.55872341152072e-05
Shopping,Shopping,Tire Dealers,"Hobby, Toy, and Game Stores",0.0424249174538837,5,2640625,0.00016066240929281402
Shopping,Shopping,Tire Dealers,Household Appliance Stores,0.0260828450997595,4,2640625,9.877527138370461e-05
Shopping,Shopping,Tire Dealers,Jewelry Stores,0.0816552574722036,4,2640625,0.00030922701054562316
Shopping,Shopping,Tire Dealers,Malls,0.20264151815339068,16,2640625,0.0007673998320601778
Shopping,Shopping,Tire Dealers,Meat Markets,0.26495730780844057,2,2640625,0.0010033886212864021
Shopping,Shopping,Tire Dealers,Musical Instrument and Supplies Stores,0.0380118979392588,3,2640625,0.00014395038272855404
Shopping,Shopping,Tire Dealers,Office Supplies and Stationery Stores,0.0705300864100223,2,2640625,0.0002670961852213862
Shopping,Shopping,Tire Dealers,Optical Goods Stores,0.0690004782998317,6,2640625,0.0002613035864609011
Shopping,Shopping,Tire Dealers,Pet and Pet Supplies Stores,0.08055223097148981,3,2640625,0.0003050498687677721
Shopping,Shopping,Tire Dealers,Pharmacies and Drug Stores,0.3947992380081938,33,2640625,0.0014950977060665326
Shopping,Shopping,Tire Dealers,"Sewing, Needlework, and Piece Goods Stores",0.033448495285987,2,2640625,0.00012666885788776143
Shopping,Shopping,Tire Dealers,Shoe Stores,0.051047677349184195,4,2640625,0.00019331664794957327
Shopping,Shopping,Tire Dealers,Sporting Goods Stores,0.022587632039861,3,2640625,8.553896157107123e-05
Shopping,Shopping,Tire Dealers,Tire Dealers,0.043165862531291094,4,2640625,0.0001634683551480846
Shopping,Shopping,Tire Dealers,Tobacco Stores,0.049343045933723,1,2640625,0.00018686123903895099
Shopping,Shopping,Tire Dealers,Used Merchandise Stores,0.0680368584625698,5,2640625,0.0002576543752428679
Shopping,Shopping,Tire Dealers,Warehouse Clubs and Supercenters,0.1275851109155138,12,2640625,0.00048316255021259665
Shopping,Shopping,Tire Dealers,Women's Clothing Stores,0.0049843421759628,1,2640625,1.8875615340924212e-05
Shopping,Shopping,Tobacco Stores,All Other General Merchandise Stores,0.1595977976386748,20,2640625,0.0006043940265606619
Shopping,Shopping,Tobacco Stores,All Other Health and Personal Care Stores,0.0634120678564403,4,2640625,0.0002401403753143301
Shopping,Shopping,Tobacco Stores,All Other Home Furnishings Stores,0.0695850658449065,7,2640625,0.00026351740911680565
